date,open,high,low,close,volume
2020-01-02,44.23523794560061,45.6429350996438,44.174910478564726,45.51557540893555,46361443
2020-01-03,45.837326076515154,46.05183223248476,44.84523702299203,44.97930145263672,36870373
2020-01-06,44.77820488313674,44.959192374883095,43.57160455739376,44.161495208740234,46780255
2020-01-07,44.35589435436967,45.28095635352917,44.24193907205392,45.12677764892578,41076595
2020-01-08,44.64413916993359,46.70205954181832,44.64413916993359,46.118873596191406,48780896
2020-01-09,46.69535800941325,47.29865308540079,46.29315447311434,46.84282684326172,34853812
2020-01-10,46.92997175117865,47.29195185313603,46.53447298424679,46.75568389892578,20032474
2020-01-13,46.869640662421546,47.05733291807423,46.360191715430076,46.76239013671875,27115151
2020-01-14,46.95678570715899,47.218214928683985,46.52106863320725,46.795902252197266,21307675
2020-01-15,47.0104037159997,47.03051798153365,45.89765472525196,46.18589782714844,27853363
2020-01-16,46.48084686723332,46.48084686723332,44.87205317417933,45.12677764892578,45958549
2020-01-17,45.575900539681854,45.95798982068183,45.21392041332968,45.52227783203125,30055306
2020-01-20,45.783709040770106,45.84403650730912,44.932383953027085,45.817222595214844,25946658
2020-01-21,45.448532899651724,45.448532899651724,44.44303442943138,44.57709884643555,37020861
2020-01-22,44.34249039103742,44.9793041412603,43.43754265126737,44.67095184326172,39241238
2020-01-23,44.19501391684346,44.24193697876688,42.57951298702461,42.87445831298828,52556637
2020-02-03,38.87928284470872,41.56061269606794,38.577632725007724,39.39543914794922,109790930
2020-02-04,40.199831039774566,41.694671843375005,39.97862014130563,41.272361755371094,65983247
2020-02-05,41.56060865210992,42.566107248531935,41.292474670217985,42.13039016723633,56278881
2020-02-06,42.56610811674541,42.7068773094081,41.359510287851265,42.391822814941406,49492478
2020-02-07,41.82873745851836,42.096868850119144,41.41312958229764,41.815330505371094,47544410
2020-02-10,41.56061136391587,41.76171058489884,41.071268988581664,41.62764358520508,33848905
2020-02-11,42.070063087350285,43.20292399787692,41.90247997624257,42.84764862060547,44717625
2020-02-12,42.82753982719106,43.162706052236686,42.083470398451325,42.780616760253906,34994937
