date,open,high,low,close,volume
2020-01-02,73.16285083832273,73.67328803443137,71.18915558695785,72.6949462890625,16734111
2020-01-03,73.16285986948301,74.25179441974821,72.47376989420374,72.98420715332031,12465768
2020-01-06,72.32063796555578,73.58822523019839,71.9633260431717,72.83958435058594,8720029
2020-01-07,72.2525827910414,73.54569103195315,72.05691180871068,73.1628646850586,9184292
2020-01-08,72.57586001989057,73.0607764335211,71.93781176561026,72.18452453613281,7214211
2020-01-09,72.65243098561253,75.35775591041362,71.9718435679589,74.43896484375,17676365
2020-01-10,74.40492707150808,77.79083906118217,74.2688134964967,76.99114990234375,21465711
2020-01-13,76.99114553929314,80.46212912797064,76.90607374841177,79.14349365234375,18976029
2020-01-14,78.6075402536419,79.48379208446146,77.84188110856006,78.32679748535156,8973223
2020-01-15,78.35232204843062,80.18139495561005,78.26725024844694,78.5564956665039,8907122
2020-01-16,78.43738813936007,79.21155639115709,78.0971009641931,78.82022094726562,4994819
2020-01-17,79.11797378912453,79.6284110315872,77.69725474225893,78.09709930419922,5357166
2020-01-20,78.09709326937983,78.5224586869896,76.56577516976014,77.06770324707031,10856796
2020-01-21,76.56579591955929,76.56579591955929,73.64778810433579,74.23479461669922,15672876
2020-01-22,73.06928506221101,74.92387890161666,72.83108142072886,74.44747161865234,8619480
2020-01-23,74.32836687049264,74.32836687049264,69.40263379620085,70.59365844726562,18646673
2020-02-03,63.28587341308594,63.28587341308594,63.28587341308594,63.28587341308594,4440800
2020-02-04,60.4018962726093,64.89375456256133,59.449075290579934,61.35471725463867,43100487
2020-02-05,61.26964029503777,62.954090435510906,60.46144848702293,61.59292221069336,30688674
2020-02-06,61.56740354218927,63.2263263618949,61.09098977839094,62.860511779785156,18376932
2020-02-07,62.53723704721848,63.711243479725105,61.465314179804906,63.600650787353516,17671559
2020-02-10,62.95409261331389,63.379458103944394,61.69500790520021,62.71588897705078,17208674
2020-02-11,62.94559198165982,66.35702549430147,62.741418335958116,65.84658813476562,21626058
2020-02-12,65.84657880716084,66.57820796539525,64.76614683347323,65.92314147949219,13689545
2020-02-13,65.57434281513785,67.88833202462072,65.42121098537613,65.93164825439453,12912409
2020-02-14,66.18687259691991,66.40805797770199,65.18300978458765,66.11881256103516,8064951
2020-02-17,65.67642501348266,66.54417419433594,65.40419137627734,66.54417419433594,11316808
2020-02-18,66.62074546330108,66.75686554475821,65.55733166652733,66.10179901123047,8625404
2020-02-19,65.83807044097945,67.97340703169475,65.52329763977845,67.23326873779297,15259006
2020-02-20,67.12266887818019,70.44052066504112,67.12266887818019,70.41499328613281,17795715
2020-02-21,69.75142357198268,71.20617260913885,69.37710639547662,70.34693908691406,9530994
2020-02-24,70.17679104989726,70.17679104989726,68.05847289829512,69.0027847290039,11973734
2020-02-25,67.44594294919264,68.3647338548928,66.18686488484339,67.67564392089844,14748412
2020-02-26,66.48462461789619,68.3562300997715,66.01672000214636,66.78237915039062,9747071
2020-02-27,66.85893977886707,68.01593434743506,66.85893977886707,67.2247543334961,8134393
2020-02-28,65.87209005932637,65.88059918519441,63.0731847803812,63.63467025756836,18180146
2020-03-02,63.54959016449776,66.51013629755099,63.46451837993164,66.20387268066406,12266848
2020-03-03,66.6122317527188,67.80324981466401,66.6122317527188,67.2077407836914,11582835
2020-03-04,66.80790493057323,67.84579779743783,66.51865950370932,67.10565948486328,8122225
2020-03-05,67.61610195747252,72.02288874636551,67.36938919144511,70.95096588134766,23267771
2020-03-06,69.84501793428107,72.02289383671797,69.13040696747095,69.23249053955078,13730391
2020-03-09,68.049962430339,68.05847155664082,66.10178790316274,66.16133880615234,11447065
2020-03-10,66.1783572820499,69.26650810275008,65.84657275133672,69.05382537841797,11301386
2020-03-11,69.75992963357938,71.1210976941711,69.06233059686603,69.33456420898438,15057380
2020-03-12,68.48383847503341,68.48383847503341,66.88446669569697,68.29667663574219,9051040
2020-03-13,65.42120544706452,68.72203889847195,64.86822908137331,67.13967895507812,10649999
2020-03-16,67.53953344405444,67.53953344405444,62.42663832628848,63.379459381103516,16123405
2020-03-17,62.54573630958259,64.55346186188541,59.21087255817051,60.963382720947266,17030608
2020-03-18,61.167558035311835,62.681858123278275,59.21938333532912,59.36400604248047,11474386
2020-03-19,58.70042972119562,59.10878339249444,55.19541621863227,56.590614318847656,21171069
2020-03-20,57.339261941465544,59.287436412814806,56.99896829532148,58.68341827392578,14391044
