date,open,high,low,close,volume
2020-01-02,58.27633481949688,58.505743409609394,57.260385492282,58.2042350769043,9081094
2020-01-03,57.67986987898343,57.73230382354675,56.971978372657105,57.443904876708984,6762751
2020-01-06,57.56844676304527,57.56844676304527,56.36896636299488,56.696693420410156,9164639
2020-01-07,56.75568182829627,57.45046400599085,56.53282967731672,56.971981048583984,5143348
2020-01-08,57.48323059082031,57.48323059082031,57.48323059082031,57.48323059082031,7488000
2020-01-09,57.48323634494049,60.688400102277264,57.293155846150974,59.96084976196289,15773881
2020-01-10,59.95429864535853,63.31677134838665,59.91496705756042,61.743682861328125,12591083
2020-01-13,62.399131774902344,62.399131774902344,62.399131774902344,62.399131774902344,10680224
2020-01-14,61.91409683227539,61.91409683227539,61.91409683227539,61.91409683227539,5734283
2020-01-15,62.143506517572305,63.59206123890771,61.95998245378961,63.02181625366211,7550261
2020-01-16,63.28398971732427,64.1622923584504,62.33358384393006,63.90011215209961,7006504
2020-01-17,64.07709459030954,64.45070967655377,62.95627033456108,63.375762939453125,4051446
2020-01-20,63.388861680037955,63.80835423780092,62.43845574545969,62.857948303222656,5896114
2020-01-21,62.18938578398665,62.81206116275086,61.08822049126805,61.940311431884766,5644357
2020-01-22,61.93376271610694,63.38231041272863,60.930919310371095,62.58265686035156,6323762
2020-01-23,62.72030807650385,63.251228507775245,59.49548190476316,60.09194564819336,6899218
2020-02-03,54.0814323425293,54.0814323425293,54.0814323425293,54.0814323425293,1623440
2020-02-04,49.48670291443303,53.661941570741725,49.48670291443303,52.27238082885742,23825172
2020-02-05,52.43624465607754,54.07487631706518,50.86315630125108,53.27522277832031,13933315
2020-02-06,52.62632735896318,54.07487859233729,52.44935622428529,54.01588821411133,8096439
2020-02-07,54.69099837185063,56.28374890409568,53.85202030983115,55.85115051269531,8469281
2020-02-10,55.647965807419524,57.12273573260071,54.27151434398336,56.23787307739258,8919540
2020-02-11,55.79872261612845,58.23701155843005,55.79872261612845,57.28660202026367,7133231
2020-02-12,57.28659943804478,57.96827226225135,56.57871139025099,57.411136627197266,6745222
2020-02-13,57.81096299615989,58.04692451020264,57.188280555440954,57.5815544128418,3922478
2020-02-14,57.72574881371186,57.876501212084236,57.017860833382734,57.253822326660156,4438550
2020-02-17,57.66676653562969,57.784747298830496,56.82778482959623,57.28660202026367,5889947
2020-02-18,57.35214243006933,57.45046088859187,56.21165251180419,56.80156326293945,6002719
2020-02-19,56.80811956048381,57.87650630539524,56.07401279396534,57.5815544128418,9230566
2020-02-20,57.43735275839954,60.07227490148533,57.234162906663514,59.79698181152344,10577999
2020-02-21,58.990779452101314,59.64623356837944,58.70893691248961,59.161197662353516,5217081
2020-02-24,58.341874493773034,58.92522879456362,57.02441349453063,58.09280014038086,6655177
2020-02-25,57.00475496727826,57.77818979898718,56.4476193511662,57.07685470581055,4716912
2020-02-26,56.45417441976753,57.94205376259907,56.45417441976753,57.122737884521484,5901000
2020-02-27,56.89987905115714,59.84286591744867,56.89987905115714,58.95145034790039,10799121
2020-02-28,56.38206956980962,58.53195575130203,56.17887972652473,56.5328254699707,6794989
2020-03-02,56.76223510669878,59.27262000923568,56.22476180093009,58.597503662109375,9195327
2020-03-03,58.66304859979709,60.43277039869051,58.66304859979709,59.97395324707031,7424586
2020-03-04,59.50858337403249,60.22958075754125,58.335321767824645,59.68555450439453,6289647
2020-03-05,59.692115211710664,65.65673828125,59.692115211710664,65.65673828125,21349540
2020-03-06,64.75876335305927,66.98730586145436,62.85139845986385,63.054588317871094,13955649
2020-03-09,62.254925541400134,62.254925541400134,57.47667411747435,58.99076843261719,18758425
2020-03-10,57.87650662042994,62.59577193194492,57.358699072464525,61.842002868652344,17711153
2020-03-11,61.6125961571229,63.36920871495169,60.36723123104685,61.481502532958984,9245793
2020-03-12,60.694960574285446,60.694960574285446,58.46641801513391,59.64623260498047,7011764
2020-03-13,56.66391273597846,60.32134373361895,55.77905017200113,59.46269989013672,8478891
2020-03-16,58.49918644115848,58.826909975416804,56.29030979741429,57.0440788269043,9239374
2020-03-17,56.69669075333131,57.67987187932714,52.82951655844369,56.12644577026367,7309486
2020-03-18,56.80156504013325,57.65365253982691,54.53369449381585,54.93352127075195,7461136
2020-03-19,54.9335226008437,54.985960048431885,50.46988813956564,52.56733703613281,8536019
2020-03-20,53.386654036631704,55.12360426918975,53.386654036631704,54.54680633544922,7369091
2020-03-23,54.337065742419014,54.40260905545479,52.44280658752796,53.085147857666016,4975327
2020-03-24,54.27150776783304,55.7135058645361,53.353873570066554,55.14326095581055,6839964
2020-03-25,57.08995972537947,57.614320147371004,56.146106765198525,56.958866119384766,6352431
2020-03-26,56.65735858777889,58.66304165557023,56.375512599262386,58.151790618896484,7673265
2020-03-27,58.990774316418744,60.35411987974476,58.9121181490744,59.20707702636719,6171890
2020-03-30,58.95800116963831,59.5675706988743,57.214494676485266,57.71919631958008,4806853
2020-03-31,58.90556716410509,60.03294426263044,58.07314195161953,59.10875701904297,6246808
2020-04-01,58.79414107676729,60.12471507052352,58.23700894212665,59.351280212402344,5365717
2020-04-02,59.141530091309,60.288573010077556,58.204233463585645,59.783878326416016,5224832
2020-04-03,59.71177292129471,60.649073015546314,58.859688927514654,59.508583068847656,5105664
2020-04-07,60.17714144801437,61.52738114377077,59.73799010097339,59.842864990234375,6934916
2020-04-08,59.973961413100604,60.85882418327841,59.35783884037393,60.58353805541992,5584392
2020-04-09,60.826048414128635,61.52082711971085,60.511430717129855,61.481502532958984,5025736
2020-04-10,61.57326386383338,62.923496672774185,60.84571351079555,61.271759033203125,4681325
2020-04-13,60.69496169422833,62.0386345845453,60.51143062069135,61.42251205444336,3664267
2020-04-14,63.03492170460302,63.4281955541422,61.61259271706024,62.989044189453125,5008358
2020-04-15,64.18851468858551,64.9816152831637,62.63509215293552,62.96937561035156,5181554
2020-04-16,62.48433069765028,63.21188088079518,62.17626600707835,62.700626373291016,2840332
2020-04-17,62.39257451465548,65.06026810348857,62.39257451465548,63.87389373779297,6041156
2020-04-20,63.8739042105616,64.48348081926582,63.51340899136557,64.35894012451172,4671884
2020-04-21,63.801803910983544,64.16885903888019,62.76618883652126,63.369205474853516,3307532
2020-04-22,63.500296153889465,66.29253087599761,63.0414789649134,65.28313446044922,7483954
