date,open,high,low,close,volume
2020-01-02,9.553315162658691,9.683552874906876,9.537992735046641,9.553315162658691,51629079
2020-01-03,9.629925636193017,9.67589219093264,9.553315685778445,9.652909278869629,38018810
2020-01-06,9.591619892506792,9.691212743211915,9.51500922053445,9.545653343200684,41001193
2020-01-07,9.583959928002296,9.652909395639,9.545654587024838,9.576298713684082,28421482
2020-01-08,9.438399314880371,9.438399314880371,9.438399314880371,9.438399314880371,35240536
2020-01-09,9.492027025265713,9.52267115023728,9.461382900294147,9.476704597473145,26151448
2020-01-10,9.47670485450669,9.515010194413483,9.43073903110941,9.492027282714844,18321252
2020-01-13,9.50735092163086,9.50735092163086,9.50735092163086,9.50735092163086,20715566
2020-01-14,9.522672653198242,9.522672653198242,9.522672653198242,9.522672653198242,29994561
2020-01-15,9.507349767757827,9.537993896098651,9.384773254394531,9.384773254394531,31897217
2020-01-16,9.40775622888004,9.430739873244637,9.315823843262617,9.346467971801758,22454876
2020-01-17,9.361790085236978,9.415417125716111,9.315823528673697,9.369450569152832,17593111
2020-01-20,9.39243446913315,9.400095683871768,9.338806696576471,9.384773254394531,23734609
2020-01-21,9.346467098401115,9.38477243814893,9.223890595698977,9.254534721374512,31787474
2020-01-22,8.963415344723789,9.070670152079602,8.925110004195743,9.017043113708496,78133556
2020-01-23,9.001721361077218,9.001721361077218,8.672296430662703,8.695280075073242,76534796
2020-02-03,7.82958170733477,8.189649997956261,7.82958170733477,8.02110767364502,95367382
2020-02-04,8.051751698452836,8.227955234562726,8.051751698452836,8.166666984558105,66783767
2020-02-05,8.189651139973506,8.258600614358123,8.105379966066575,8.197312355041504,45046658
2020-02-06,8.281583529554393,8.31988814029053,8.15900629111245,8.266261100769043,38023801
2020-02-07,8.220295462227185,8.358194414227288,8.174329631969616,8.319889068603516,31896956
2020-02-10,8.243277202051189,8.304565448633364,8.204971865283948,8.250938415527344,34032121
2020-02-11,8.289244938227236,8.388838544603567,8.258600807850957,8.319889068603516,34856302
2020-02-12,8.304567368722225,8.335211499098504,8.243279107969668,8.319889068603516,26313927
2020-02-13,8.289243371312306,8.33520992349452,8.243277549743652,8.243277549743652,22630613
2020-02-14,8.243279107969668,8.335211499098504,8.22795667747468,8.319889068603516,22360549
2020-02-17,8.335211161896455,8.588025409926546,8.319888732021337,8.565042495727539,41343320
2020-02-18,8.49609311341952,8.565042587367925,8.457787768935551,8.47311019897461,30162703
2020-02-19,8.488431614217596,8.611008127971639,8.457787485779086,8.511414527893066,25100157
2020-02-20,8.557380049189188,8.633990726311428,8.473108888845575,8.60334587097168,36656416
2020-02-21,8.603345123559732,8.725922342429184,8.588023427834488,8.656972885131836,38949418
